PR-number,labels,created_date,creator_username,status,PR-title,PR-URL
3738,MariaDB Foundation,2025-01-09T06:38:11Z,grooverdan,closed,MDEV-35554 call to function show_binlog_space_total(),https://github.com/MariaDB/server/pull/3738
3737,MariaDB Foundation,2025-01-09T06:36:55Z,grooverdan,closed,MDEV-35554/ MDEV-33158 UBSAN runtime error: call to function show_cached_thread_count() (and plugin interface),https://github.com/MariaDB/server/pull/3737
3736,Codership,2025-01-08T11:42:18Z,hemantdangi-gc,closed,MDEV-34218: Mariadb Galera cluster fails when replicating from Mysql 5.7 on use of DDL,https://github.com/MariaDB/server/pull/3736
3735,Codership,2025-01-08T09:00:01Z,sjaakola,closed,MDEV-35710 support for threadpool,https://github.com/MariaDB/server/pull/3735
3734,MariaDB Corporation,2025-01-08T08:05:06Z,dr-m,closed,MDEV-35647 Possible hang during CREATE TABLE…SELECT error handling,https://github.com/MariaDB/server/pull/3734
3733,MariaDB Corporation,2025-01-07T14:22:24Z,dr-m,closed,MDEV-35699 Multi-batch recovery occasionally fails,https://github.com/MariaDB/server/pull/3733
3732,MariaDB Corporation,2025-01-07T08:07:52Z,dr-m,closed,MDEV-35785 innodb_log_file_mmap is not defined on 32-bit systems,https://github.com/MariaDB/server/pull/3732
3731,MariaDB Corporation,2025-01-07T01:05:31Z,ParadoxV5,open,Create `rpl_master_retry_count.test`,https://github.com/MariaDB/server/pull/3731
3730,MariaDB Corporation,2025-01-06T17:47:38Z,DaveGosselin-MariaDB,closed,MDEV-35773 ER_PSEUDO_THREAD_ID_OVERWRITE in 11.4 shifts error messages,https://github.com/MariaDB/server/pull/3730
3729,MariaDB Corporation,2025-01-03T12:31:52Z,dr-m,closed,MDEV-35000 dict_table_close() breaks innodb_stats_auto_recalc,https://github.com/MariaDB/server/pull/3729
3728,MariaDB Corporation,2025-01-02T23:46:48Z,ParadoxV5,open,Remove dup check from `throw_bounds_warning`,https://github.com/MariaDB/server/pull/3728
3727,,2025-01-02T14:27:15Z,hemantdangi-gc,closed,MDEV-34218: Mariadb Galera cluster fails when replicating from Mysql …,https://github.com/MariaDB/server/pull/3727
3726,External Contribution,2024-12-31T12:14:21Z,ericherman,open,"MDEV-35740 - Make IO_SIZE compile-time configurable, convert comment to compile-time check, fix grammar",https://github.com/MariaDB/server/pull/3726
3725,MariaDB Corporation,2024-12-30T10:48:59Z,Thirunarayanan,closed,MDEV-34119  Assertion `page_dir_get_n_heap(new_page) == 2U' failed in dberr_t PageBulk::init(),https://github.com/MariaDB/server/pull/3725
3724,MariaDB Corporation,2024-12-30T05:14:37Z,ParadoxV5,open,MDEV-35599: Replace (`u`)`llstr()` with `%llu`/`d`,https://github.com/MariaDB/server/pull/3724
3723,MariaDB Corporation,2024-12-25T09:31:41Z,vlad-lesin,closed,10.6 mdev 34877,https://github.com/MariaDB/server/pull/3723
3722,MariaDB Corporation,2024-12-23T14:18:03Z,svoj,open,MDEV-35309 - ALTER performs vector truncation without WARN_DATA_TRUNCATED or similar warnings/errors,https://github.com/MariaDB/server/pull/3722
3721,MariaDB Corporation,2024-12-22T21:22:03Z,ParadoxV5,closed,MDEV-35646: Limit `pseudo_thread_id` to `UINT32_MAX`,https://github.com/MariaDB/server/pull/3721
3720,MariaDB Corporation,2024-12-20T13:07:48Z,dr-m,closed,MDEV-35701 trx_t::autoinc_locks causes unnecessary dynamic memory allocation,https://github.com/MariaDB/server/pull/3720
3719,,2024-12-19T15:54:05Z,ericherman,closed,MDEV-35695: mtr failure suggests wrong url,https://github.com/MariaDB/server/pull/3719
3718,Codership,2024-12-19T07:47:43Z,janlindstrom,closed,MDEV-34924 : gtid_slave_pos table neven been deleted on non replica n…,https://github.com/MariaDB/server/pull/3718
3717,MariaDB Corporation,2024-12-19T00:04:23Z,ParadoxV5,closed,MDEV-35665 Potential Buffer Overrun in Gtid_log_event::write(),https://github.com/MariaDB/server/pull/3717
3716,MariaDB Corporation,2024-12-18T17:15:56Z,DaveGosselin-MariaDB,closed,MDEV-35117 Improve error message on unexpected geometries for st_dist…,https://github.com/MariaDB/server/pull/3716
3715,MariaDB Corporation,2024-12-18T16:34:56Z,DaveGosselin-MariaDB,closed,MDEV-35102 CREATE TABLE AS SELECT ST_collect ... does not work,https://github.com/MariaDB/server/pull/3715
3714,,2024-12-18T13:47:39Z,sciascid,closed,MDEV-35660 Assertion `trx->xid.is_null()' failed,https://github.com/MariaDB/server/pull/3714
3713,External Contribution,2024-12-18T12:54:32Z,ericherman,closed,MDEV-35683: add basic unit test for DYNAMIC_ARRAY,https://github.com/MariaDB/server/pull/3713
3712,,2024-12-18T08:58:41Z,mariadb-DebarunBanerjee,closed,MDEV-35679 Potential issue in Secondary Index with ROW_FORMAT=COMPRES…,https://github.com/MariaDB/server/pull/3712
3711,,2024-12-17T16:44:14Z,ericherman,closed,unittest output improvement for json_normalize-t,https://github.com/MariaDB/server/pull/3711
3710,Codership,2024-12-17T08:47:56Z,sciascid,closed,"MDEV-35659 Suppress error ""Transaction was aborted due to Deadlocks""",https://github.com/MariaDB/server/pull/3710
3709,MariaDB Corporation,2024-12-16T21:05:07Z,DaveGosselin-MariaDB,closed,MDEV-35103 CREATE TABLE AS SELECT ST_VALIDATE creates a column with d…,https://github.com/MariaDB/server/pull/3709
3708,MariaDB Corporation,2024-12-16T09:10:34Z,Olernov,open,MDEV-32866 Debug assertion failure in Item_subselect::val_bool(),https://github.com/MariaDB/server/pull/3708
3707,MariaDB Corporation,2024-12-16T04:24:45Z,ParadoxV5,open,MDEV-35519 Populate thread_id of Backward Compatibility Query event,https://github.com/MariaDB/server/pull/3707
3706,MariaDB Corporation,2024-12-15T20:45:27Z,svoj,closed,"MDEV-35338 - Non-copying ALTER does not pad VECTOR column, vector sea…",https://github.com/MariaDB/server/pull/3706
3705,,2024-12-14T14:11:37Z,cvicentiu,closed,Test BB run,https://github.com/MariaDB/server/pull/3705
3704,MariaDB Corporation,2024-12-13T21:55:11Z,DaveGosselin-MariaDB,closed,MDEV-35568 Reintroduce delete_while_scanning for multi_delete,https://github.com/MariaDB/server/pull/3704
3703,MariaDB Corporation,2024-12-13T19:46:29Z,DaveGosselin-MariaDB,closed,MDEV-35648 Update partition lc2 tests for mac,https://github.com/MariaDB/server/pull/3703
3702,,2024-12-13T09:46:12Z,dr-m,closed,MDEV-35619 Assertion failure in row_purge_del_mark_error,https://github.com/MariaDB/server/pull/3702
3701,Codership,2024-12-13T07:17:49Z,sciascid,closed,Fixup for MDEV-35446,https://github.com/MariaDB/server/pull/3701
3700,MariaDB Foundation,2024-12-13T06:04:42Z,grooverdan,open,MDEV-28649 json_array(false) in the definition of view return 0 inste…,https://github.com/MariaDB/server/pull/3700
3699,MariaDB Foundation,2024-12-13T01:39:53Z,grooverdan,open,MDEV-35640 Protocol_text: handle errors in allocation,https://github.com/MariaDB/server/pull/3699
3698,MariaDB Foundation,2024-12-13T01:16:41Z,grooverdan,open,MDEV-35639 func sha2/char - handle OOM,https://github.com/MariaDB/server/pull/3698
3697,MariaDB Foundation,2024-12-13T00:50:29Z,grooverdan,closed,"MDEV-22964: archive.archive and main.mysqlbinlog_{row,stmt}_compressed)",https://github.com/MariaDB/server/pull/3697
3696,MariaDB Foundation,2024-12-12T23:59:08Z,grooverdan,open,"MDEV-35638 wsrep_last_{written,seen}_gtid call my_error(ER_OUTOFMEMORY) incorrectly",https://github.com/MariaDB/server/pull/3696
3695,MariaDB Foundation,2024-12-12T13:37:58Z,RazvanLiviuVarzaru,open,MDEV-35633 - Setting s3_protocol_version on MariaDB Server 10.5 has no effect,https://github.com/MariaDB/server/pull/3695
3694,MariaDB Foundation,2024-12-12T09:10:11Z,grooverdan,open,MDEV-35614 json unquote utf8mb4,https://github.com/MariaDB/server/pull/3694
3693,Codership,2024-12-12T07:35:04Z,janlindstrom,closed,TODO-5067 : Add test case for Galera library protocol versions,https://github.com/MariaDB/server/pull/3693
3692,MariaDB Foundation,2024-12-11T22:39:21Z,grooverdan,closed,MDEV-32686 Debian/RHEL/Fedora: include ELF package notes,https://github.com/MariaDB/server/pull/3692
3691,MariaDB Corporation,2024-12-11T16:44:24Z,Thirunarayanan,closed,MDEV-34898   Doublewrite recovery of innodb_checksum_algorithm=full_crc32 encrypted pages does not work,https://github.com/MariaDB/server/pull/3691
3690,MariaDB Corporation,2024-12-11T13:20:03Z,mariadb-DebarunBanerjee,closed,MDEV-35626 Race condition between buf_page_create_low() and read comp…,https://github.com/MariaDB/server/pull/3690
3689,MariaDB Foundation,2024-12-10T07:06:35Z,grooverdan,closed,"Change my_umask{,_dir} to mode_t and remove os_innodb_umask",https://github.com/MariaDB/server/pull/3689
3688,,2024-12-09T11:17:20Z,dr-m,closed,MDEV-35608 Fake PMEM on /dev/shm no longer works,https://github.com/MariaDB/server/pull/3688
3687,MariaDB Corporation,2024-12-09T08:06:09Z,dr-m,closed,MDEV-35443: opt_search_plan_for_table() may degrade to full table scan,https://github.com/MariaDB/server/pull/3687
3686,External Contribution,2024-12-09T07:06:24Z,heitbaum,closed,MDEV-35607 - gcc-15 fixes - use void for sig_handler returns,https://github.com/MariaDB/server/pull/3686
3685,MariaDB Foundation,2024-12-09T02:48:44Z,grooverdan,open,MDEV-35602: Wrong table column count mentioning corruption harmful,https://github.com/MariaDB/server/pull/3685
3684,MariaDB Foundation,2024-12-06T00:59:54Z,grooverdan,closed,MDEV-33245 SIGSEGV in wsrep_check_sequence,https://github.com/MariaDB/server/pull/3684
3683,MariaDB Corporation,2024-12-05T19:55:56Z,DaveGosselin-MariaDB,closed,MDEV-35587 unit.innodb_sync leaks memory on mac,https://github.com/MariaDB/server/pull/3683
3682,MariaDB Corporation,2024-12-05T19:32:57Z,DaveGosselin-MariaDB,closed,MDEV-35585 unit.json_normalize crashes on mac,https://github.com/MariaDB/server/pull/3682
3681,MariaDB Corporation,2024-12-05T16:09:33Z,DaveGosselin-MariaDB,closed,MDEV-35583 Tests failing on macOS,https://github.com/MariaDB/server/pull/3681
3680,MariaDB Corporation,2024-12-05T15:40:53Z,Thirunarayanan,closed,MDEV-35577  online log file resizing corrupts redo log,https://github.com/MariaDB/server/pull/3680
3679,MariaDB Corporation,2024-12-05T15:07:22Z,DaveGosselin-MariaDB,closed,MDEV-35578 innodb_gis.rtree_debug fails on mac,https://github.com/MariaDB/server/pull/3679
3678,MariaDB Foundation,2024-12-05T05:01:14Z,grooverdan,closed,MDEV-35574 remove obsolete pthread_exit calls,https://github.com/MariaDB/server/pull/3678
3677,External Contribution,2024-12-04T15:28:28Z,cythe,open,MDEV-35566 Ensure compatibility with ARMv9 by updating .arch directive,https://github.com/MariaDB/server/pull/3677
3676,MariaDB Corporation,2024-12-04T14:01:52Z,dr-m,closed,MDEV-24035 Failing assertion: UT_LIST_GET_LEN(lock.trx_locks) == 0 causing disruption and replication failure,https://github.com/MariaDB/server/pull/3676
3675,External Contribution,2024-12-04T08:39:18Z,cythe,open,MDEV-35566 Ensure compatibility with ARMv9 by updating .arch directive,https://github.com/MariaDB/server/pull/3675
3674,,2024-12-03T12:28:51Z,Thirunarayanan,closed,MDEV-32250  Enable --no-autocommit by default in mysqldump,https://github.com/MariaDB/server/pull/3674
3673,Codership,2024-12-03T10:31:17Z,sciascid,closed,MDEV-35446 Sporadic failure of galera.galera_insert_multi ,https://github.com/MariaDB/server/pull/3673
3672,Codership,2024-12-02T07:36:20Z,janlindstrom,open,MDEV-33763 : Buffered error logging for Galera,https://github.com/MariaDB/server/pull/3672
3671,MariaDB Corporation,2024-12-01T17:03:46Z,svoj,closed,MDEV-34699 - mhnsw: support aarch64 SIMD instructions,https://github.com/MariaDB/server/pull/3671
3670,External Contribution,2024-11-30T01:21:11Z,XiaochuanCui,closed,MDEV-35528: mariadb-binlog cannot process more than 1 logfiles when --stop-datetime is specified,https://github.com/MariaDB/server/pull/3670
3669,,2024-11-29T13:18:27Z,dr-m,closed,MDEV-35525: Index corruption in reverse scans,https://github.com/MariaDB/server/pull/3669
3668,MariaDB Corporation,2024-11-27T10:03:58Z,dr-m,closed,MDEV-35508 Race condition between purge and secondary index INSERT or UPDATE,https://github.com/MariaDB/server/pull/3668
3667,MariaDB Foundation,2024-11-27T06:25:43Z,grooverdan,closed,MDEV-35513 fails to compile on RISC-V 32,https://github.com/MariaDB/server/pull/3667
3666,MariaDB Foundation,2024-11-27T05:16:51Z,grooverdan,open,MDEV-35512 remove all RPM compat packages,https://github.com/MariaDB/server/pull/3666
3665,MariaDB Corporation,2024-11-26T15:03:11Z,andrelkin,open,MDEV-35506 commit policy of one-phase-commit even at errored-out binlogging leads to assert,https://github.com/MariaDB/server/pull/3665
3664,MariaDB Corporation,2024-11-26T13:37:05Z,andrelkin,open,MDEV-35207 ignored error at binlogging by CREATE-TABLE-SELECT leads to assert + MDEV-35499 + MDEV-35502,https://github.com/MariaDB/server/pull/3664
3663,MariaDB Corporation,2024-11-26T13:29:14Z,andrelkin,open,MDEV-25488  thd::transaction::modified_non_trans_tables isn't set before Rows_log_event caching,https://github.com/MariaDB/server/pull/3663
3662,MariaDB Corporation,2024-11-25T23:49:49Z,ParadoxV5,open,MDEV-11675 fixup: MDEV-35474 Start Alter GTID Error Message Can Use Wrong Server_Id,https://github.com/MariaDB/server/pull/3662
3661,MariaDB Foundation,2024-11-25T22:43:59Z,grooverdan,closed,MDEV-34815 SIGILL error when executing mariadbd compiled for RISC-V with Clang,https://github.com/MariaDB/server/pull/3661
3660,MariaDB Corporation,2024-11-25T22:21:38Z,DaveGosselin-MariaDB,closed,"MDEV-30469 Support ORDER BY and LIMIT for multi-table DELETE, index h…",https://github.com/MariaDB/server/pull/3660
3659,MariaDB Corporation,2024-11-25T12:26:32Z,dr-m,closed,MDEV-35494 fil_space_t::fil_space_t() may be unsafe with GCC -flifetime-dse,https://github.com/MariaDB/server/pull/3659
3658,,2024-11-25T11:39:40Z,iangilfillan,closed,Fix typo in description of s3_ssl_no_verify,https://github.com/MariaDB/server/pull/3658
3657,Codership,2024-11-25T08:15:46Z,janlindstrom,closed,MDEV-35486 : MDEV-33997 test failed,https://github.com/MariaDB/server/pull/3657
3656,MariaDB Corporation,2024-11-23T03:49:01Z,Thirunarayanan,closed,"MDEV-35475  Assertion `!rec_offs_nth_extern(offsets1, n)' failed in cmp_rec_rec_simple_field",https://github.com/MariaDB/server/pull/3656
3655,Codership,2024-11-22T16:03:01Z,temeo,closed,MDEV-35465 Async replication stops working on Galera async replica no…,https://github.com/MariaDB/server/pull/3655
3654,Codership,2024-11-22T13:35:36Z,janlindstrom,closed,MDEV-35440 : Protocol error warning in the galera_wsrep_schema_detach…,https://github.com/MariaDB/server/pull/3654
3653,Codership,2024-11-22T09:59:47Z,janlindstrom,closed,MDEV-35481 : ER_LOCK_DEADLOCK instead of ER_NO_SUCH_TABLE in galera_v…,https://github.com/MariaDB/server/pull/3653
3652,Codership,2024-11-22T06:12:53Z,janlindstrom,closed,MDEV-35473 : Sporadic failures in the galera_3nodes.galera_evs_suspec…,https://github.com/MariaDB/server/pull/3652
3651,,2024-11-21T22:17:13Z,ParadoxV5,closed,MDEV-35478 part 2: Redo `space_id` format fix,https://github.com/MariaDB/server/pull/3651
3650,,2024-11-21T21:43:59Z,ParadoxV5,closed,MDEV-35478 Correction for table->space_id in dict_load_tablespace() was mistakenly applied on an earlier branch,https://github.com/MariaDB/server/pull/3650
3649,,2024-11-21T15:10:46Z,dr-m,closed,MDEV-35472 Server crash in ha_storage_put_memlim upon reading from INNODB_LOCKS,https://github.com/MariaDB/server/pull/3649
3648,Codership,2024-11-21T11:25:45Z,janlindstrom,closed,10.5 mdev 35471,https://github.com/MariaDB/server/pull/3648
3647,Codership,2024-11-21T10:25:53Z,janlindstrom,closed,MDEV-35467 : WSREP: read_completion_condition(): shutdown while in in…,https://github.com/MariaDB/server/pull/3647
3646,External Contribution,2024-11-21T07:19:52Z,iqbal-rsec,closed,MDEV-10862: Stored procedures: default values for parameters (optional parameters),https://github.com/MariaDB/server/pull/3646
3645,MariaDB Foundation,2024-11-21T07:01:46Z,grooverdan,closed,main.type_timestamp fix for cursor protocol,https://github.com/MariaDB/server/pull/3645
3644,MariaDB Foundation,2024-11-21T06:53:23Z,grooverdan,closed,main.ctype_utf8 test fix for cursor protcol,https://github.com/MariaDB/server/pull/3644
3643,MariaDB Foundation,2024-11-21T05:55:21Z,grooverdan,closed,"Correct cursor protocol tests main.{loaddata,grant_plugin} & innodb_f…",https://github.com/MariaDB/server/pull/3643
3642,,2024-11-20T14:47:23Z,vlad-lesin,closed,MDEV-35457 Remove btr_cur_t::path_arr,https://github.com/MariaDB/server/pull/3642
3641,MariaDB Corporation,2024-11-19T16:46:33Z,midenok,open,MDEV-19191 Partial support of foreign keys in partitioned tables,https://github.com/MariaDB/server/pull/3641
3640,MariaDB Corporation,2024-11-18T16:05:40Z,dr-m,closed,MDEV-35438 Annotate InnoDB I/O functions with noexcept,https://github.com/MariaDB/server/pull/3640
3639,MariaDB Foundation,2024-11-18T10:07:44Z,grooverdan,closed,"MDEV-34534 main.plugin_load(daemon_example) - AddressSanitizer: Joining already joined thread, aborting",https://github.com/MariaDB/server/pull/3639
3638,MariaDB Corporation,2024-11-16T19:30:53Z,ParadoxV5,closed,Create FUNDING.yml,https://github.com/MariaDB/server/pull/3638
3637,,2024-11-15T13:57:04Z,svoj,closed,MDEV-35421 - main.mysql_upgrade fails without unix_socket plugin,https://github.com/MariaDB/server/pull/3637
3636,MariaDB Corporation,2024-11-15T12:50:31Z,Thirunarayanan,closed,MDEV-35394  Innochecksum misinterprets freed undo pages,https://github.com/MariaDB/server/pull/3636
3635,,2024-11-15T08:01:45Z,dr-m,closed,MDEV-35413 InnoDB: Cannot load compressed BLOB,https://github.com/MariaDB/server/pull/3635
3634,MariaDB Foundation,2024-11-15T01:00:06Z,grooverdan,closed,Fix URL in mariadb-install (no longer on launchpad),https://github.com/MariaDB/server/pull/3634
3633,,2024-11-14T17:14:56Z,DaveGosselin-MariaDB,closed,MDEV-35046 SIGSEGV in list_delete in optimized builds when using pseu…,https://github.com/MariaDB/server/pull/3633
